Date,High,Low,Mid,Last,Bid,Ask,Volume
2018-04-15,0.69806,0.635,0.69146,0.69107,0.69107,0.69185,47475272.704681
2018-04-16,0.69549,0.63314,0.65568,0.65596,0.6555,0.65586,41611649.664732
2018-04-17,0.682,0.65,0.6556,0.6551,0.65511,0.65609,38448416.82482
2018-04-18,0.73,0.65,0.71705,0.7171,0.717,0.7171,62878411.913783
2018-04-19,0.77,0.7035,0.76269,0.76251,0.76218,0.7632,55568271.08754
2018-04-20,0.93679,0.75952,0.921095,0.92359,0.9203,0.92189,154331648.65374
2018-04-21,0.928,0.807,0.857705,0.85724,0.85724,0.85817,111680728.08498
2018-04-22,0.91624,0.83838,0.877725,0.8774,0.87743,0.87802,62592363.421292
2018-04-23,0.88726,0.845,0.876055,0.87514,0.876,0.87611,52297318.525374
2018-04-24,0.96663,0.86698,0.94213,0.94195,0.94199,0.94227,113287224.37197
2018-04-25,0.94793,0.4901,0.814025,0.81406,0.81399,0.81406,148717697.98569
2018-04-26,0.843,0.76078,0.8404,0.84081,0.84009,0.84071,74071737.986642
2018-04-27,0.86248,0.80796,0.824675,0.82487,0.82449,0.82486,53692143.587548
2018-04-28,0.8894,0.8015,0.86303,0.86302,0.863,0.86306,50177449.252136
2018-04-29,0.91,0.82367,0.869555,0.86989,0.86922,0.86989,48261967.42127
2018-04-30,0.87679,0.81638,0.81981,0.81961,0.81962,0.82,38977519.041481
2018-05-01,0.84411,0.7812,0.829265,0.82897,0.82886,0.82967,44851060.418447
2018-05-02,0.86539,0.82415,0.865405,0.866,0.8652,0.86561,33399058.614345
2018-05-03,0.89472,0.8376,0.874655,0.87405,0.87426,0.87505,53328531.854792
2018-05-04,0.9339,0.85806,0.89714,0.89716,0.89713,0.89715,70044625.246896
2018-05-05,0.931,0.8885,0.90538,0.90589,0.90487,0.90589,41186433.08726
2018-05-06,0.9187,0.84067,0.861545,0.86141,0.86154,0.86155,41940444.348299
2018-05-07,0.86782,0.796,0.81925,0.81968,0.81892,0.81958,47933517.81272
2018-05-08,0.8463,0.7905,0.80871,0.80879,0.80852,0.8089,34840580.852365
2018-05-09,0.8185,0.75719,0.80001,0.79902,0.79977,0.80025,47939896.628562
2018-05-10,0.80471,0.766,0.76864,0.76859,0.76859,0.76869,34483607.916633
2018-05-11,0.76885,0.64619,0.678985,0.67907,0.6787,0.67927,135489701.90923
2018-05-12,0.71056,0.62655,0.684015,0.68418,0.684,0.68403,69549616.527793
2018-05-13,0.74787,0.66212,0.73507,0.73447,0.73481,0.73533,47131889.05315
2018-05-14,0.75,0.68597,0.72559,0.72685,0.72557,0.72561,68275213.346409
2018-05-15,0.75,0.68051,0.683055,0.68357,0.68254,0.68357,39287538.426342
2018-05-16,0.7,0.657,0.69267,0.69319,0.69204,0.6933,31811905.384099
2018-05-17,0.71222,0.64972,0.661985,0.66151,0.66151,0.66246,33838514.417285
2018-05-18,0.68385,0.6454,0.673175,0.67392,0.67245,0.6739,42071721.009869
2018-05-19,0.69117,0.65952,0.669395,0.66867,0.66907,0.66972,23420201.221384
2018-05-20,0.7064,0.66728,0.695175,0.69517,0.69517,0.69518,25508593.828998
2018-05-21,0.70309,0.66765,0.672935,0.67252,0.67258,0.67329,21161507.495406
2018-05-22,0.67991,0.63646,0.63725,0.63701,0.63701,0.63749,24178486.705576
2018-05-23,0.64703,0.5749,0.60439,0.60436,0.60437,0.60441,75781916.623586
2018-05-24,0.63763,0.57501,0.624005,0.62434,0.62368,0.62433,54941868.138633
2018-05-25,0.63382,0.59301,0.594275,0.5943,0.59395,0.5946,44566940.333309
2018-05-26,0.62626,0.59567,0.60326,0.60338,0.60314,0.60338,19837273.079144
2018-05-27,0.61249,0.59654,0.60427,0.60428,0.60426,0.60428,20608205.502799
2018-05-28,0.607,0.54535,0.552235,0.55346,0.55203,0.55244,45187833.822253
2018-05-29,0.60975,0.54403,0.593755,0.59379,0.59372,0.59379,46438879.558552
2018-05-30,0.62839,0.583,0.592375,0.59217,0.59218,0.59257,32927876.476802
2018-05-31,0.62142,0.58971,0.604185,0.60332,0.60383,0.60454,29690064.460216
2018-06-01,0.61902,0.60377,0.6143,0.61453,0.6141,0.6145,22343306.090354
2018-06-02,0.65279,0.61415,0.640455,0.64099,0.63994,0.64097,32237013.321019
2018-06-03,0.6769,0.6381,0.66358,0.66344,0.66335,0.66381,31412173.774292
2018-06-04,0.70503,0.63381,0.662415,0.66242,0.66241,0.66242,42665858.617294
2018-06-05,0.68538,0.63221,0.67169,0.67167,0.67167,0.67171,32167025.379058
2018-06-06,0.6832,0.655,0.67284,0.67282,0.67277,0.67291,21938003.452776
2018-06-07,0.68883,0.66946,0.675445,0.67536,0.67536,0.67553,20853745.28037
2018-06-08,0.67978,0.65865,0.674025,0.67386,0.67384,0.67421,17015536.347181
2018-06-09,0.68015,0.66105,0.66387,0.6639,0.66385,0.66389,10024919.210899
2018-06-10,0.66386,0.55284,0.55872,0.55844,0.55849,0.55895,59389672.315063
2018-06-11,0.5916,0.55046,0.58535,0.58555,0.58515,0.58555,29199590.731698
2018-06-12,0.60066,0.54207,0.554005,0.55404,0.554,0.55401,33981744.668131
2018-06-13,0.562,0.50374,0.526295,0.5261,0.52629,0.5263,47233231.176377
2018-06-14,0.56849,0.51884,0.550595,0.55061,0.55059,0.5506,44973183.78221
2018-06-15,0.56259,0.531,0.531625,0.5312,0.53121,0.53204,25593423.949704
2018-06-16,0.53833,0.518,0.53668,0.5369,0.53646,0.5369,25049813.281933
2018-06-17,0.54112,0.5212,0.5285,0.52856,0.5284,0.5286,12328213.309189
2018-06-18,0.55116,0.50374,0.539965,0.5401,0.53984,0.54009,34605101.721857
2018-06-19,0.561,0.534,0.54659,0.54628,0.54645,0.54673,19620603.598833
2018-06-20,0.55061,0.5224,0.53719,0.53734,0.53704,0.53734,18026100.332951
2018-06-21,0.54965,0.53006,0.53501,0.53489,0.53489,0.53513,11301592.294359
2018-06-22,0.53509,0.46902,0.48248,0.48265,0.48221,0.48275,52299114.322004
2018-06-23,0.49605,0.47298,0.4874,0.48734,0.48734,0.48746,17954179.583794
2018-06-24,0.49648,0.43849,0.477235,0.47746,0.47702,0.47745,43118211.020331
2018-06-25,0.49199,0.47207,0.47884,0.47904,0.47869,0.47899,18606303.233111
2018-06-26,0.48337,0.46303,0.46466,0.46491,0.46462,0.4647,12604553.396962
2018-06-27,0.47255,0.44787,0.472105,0.47192,0.47192,0.47229,24632139.44472
2018-06-28,0.47587,0.445,0.45092,0.45046,0.45077,0.45107,17393057.741062
2018-06-29,0.45772,0.424,0.45469,0.45439,0.4544,0.45498,27283216.042048
2018-06-30,0.48451,0.45259,0.457965,0.45797,0.45796,0.45797,28826455.163497
2018-07-01,0.47032,0.44971,0.462545,0.4624,0.4624,0.46269,17107414.849202
2018-07-02,0.4958,0.45258,0.49182,0.49183,0.49181,0.49183,27652286.145843
2018-07-03,0.52,0.48501,0.486,0.48593,0.48592,0.48608,28315967.887738
2018-07-04,0.50749,0.47473,0.49534,0.4951,0.49505,0.49563,22028130.763693
2018-07-05,0.50472,0.4691,0.47668,0.47705,0.47648,0.47688,27610020.521818
2018-07-06,0.48149,0.45898,0.473155,0.4725,0.473,0.47331,17707581.716801
2018-07-07,0.47815,0.46408,0.47131,0.47117,0.47118,0.47144,10129889.415806
2018-07-08,0.4895,0.47039,0.48619,0.48656,0.4861,0.48628,20607500.275365
2018-07-09,0.48601,0.4712,0.47791,0.47782,0.47788,0.47794,13580164.729845
2018-07-10,0.47939,0.44118,0.447375,0.44707,0.44712,0.44763,23099054.638365
2018-07-11,0.45163,0.43856,0.448865,0.44892,0.44877,0.44896,16907517.094008
2018-07-12,0.44929,0.42751,0.430575,0.43047,0.43047,0.43068,19207783.746507
2018-07-13,0.44513,0.42416,0.434755,0.43477,0.43474,0.43477,17946602.713999
2018-07-14,0.44378,0.43186,0.437515,0.43752,0.43751,0.43752,7577815.3291397
2018-07-15,0.45021,0.43567,0.447455,0.4476,0.44733,0.44758,10508697.985335
2018-07-16,0.47586,0.44286,0.474975,0.475,0.47497,0.47498,24847530.544905
2018-07-17,0.52,0.46882,0.509595,0.50978,0.50939,0.5098,34132654.317591
2018-07-18,0.52467,0.476,0.48379,0.48379,0.48364,0.48394,34708990.423708
2018-07-19,0.49493,0.47141,0.47783,0.47785,0.47781,0.47785,20286796.585221
2018-07-20,0.4783,0.4303,0.444615,0.4446,0.44461,0.44462,31431749.4026
2018-07-21,0.45907,0.43415,0.453985,0.45388,0.45398,0.45399,10678861.39987
2018-07-22,0.46302,0.44628,0.45053,0.45071,0.45041,0.45065,10486038.44654
2018-07-23,0.4645,0.44173,0.445145,0.44526,0.44509,0.4452,18729605.667684
2018-07-24,0.47068,0.438,0.45938,0.4589,0.45935,0.45941,27988842.711411
2018-07-25,0.46893,0.45185,0.463925,0.46392,0.46392,0.46393,17472896.750193
2018-07-26,0.47025,0.44869,0.449445,0.44972,0.44927,0.44962,16489732.536569
2018-07-27,0.46044,0.44472,0.45849,0.45846,0.45827,0.45871,13290623.845513
2018-07-28,0.45872,0.44803,0.453695,0.45369,0.45369,0.4537,6905459.5378077
2018-07-29,0.45927,0.45042,0.4524,0.4526,0.4523,0.4525,7844877.5772464
2018-07-30,0.45656,0.43444,0.44599,0.44598,0.44598,0.446,16917487.948779
2018-07-31,0.4469,0.42713,0.43352,0.43371,0.43331,0.43373,14308240.685626
2018-08-01,0.4631,0.42577,0.44161,0.44179,0.44137,0.44185,31732761.189862
2018-08-02,0.44909,0.42995,0.432175,0.43217,0.43217,0.43218,12786091.695944
2018-08-03,0.446,0.42523,0.441845,0.4418,0.4418,0.44189,19751657.488503
2018-08-04,0.4452,0.42777,0.428595,0.4286,0.42859,0.4286,11422204.609468
2018-08-05,0.43744,0.42709,0.432895,0.4329,0.43289,0.4329,9816668.6236568
2018-08-06,0.43707,0.40649,0.406575,0.40657,0.40657,0.40658,23143924.292486
2018-08-07,0.4157,0.37434,0.379045,0.37895,0.37889,0.3792,51101867.707505
2018-08-08,0.37968,0.31921,0.329015,0.32901,0.32901,0.32902,101470411.06305
2018-08-09,0.35712,0.325,0.347495,0.3475,0.34749,0.3475,64363743.892978
2018-08-10,0.34839,0.31246,0.31602,0.31609,0.31595,0.31609,40901349.604597
2018-08-11,0.31979,0.288,0.309815,0.30979,0.30975,0.30988,55456571.137001
2018-08-13,0.30998,0.27087,0.27579,0.27578,0.27578,0.2758,35531993.495394
2018-08-14,0.27957,0.24653,0.26509,0.26535,0.26498,0.2652,45855251.371194
2018-08-15,0.3021,0.26,0.28652,0.28661,0.2865,0.28654,60061216.255601
2018-08-16,0.30317,0.27558,0.291815,0.29189,0.2917,0.29193,38681199.518868
2018-08-17,0.37418,0.28825,0.37024,0.37015,0.37015,0.37033,66248390.91468
2018-08-18,0.371,0.31315,0.325625,0.32551,0.3256,0.32565,78487650.193262
2018-08-19,0.3522,0.318,0.343785,0.34381,0.34378,0.34379,52013553.96737
2018-08-20,0.35086,0.3211,0.324185,0.32442,0.32416,0.32421,47682452.25075
2018-08-21,0.33831,0.31304,0.333995,0.3339,0.33391,0.33408,49924238.535114
2018-08-22,0.35713,0.31027,0.318535,0.31853,0.31838,0.31869,63035856.332575
2018-08-23,0.32948,0.31513,0.325185,0.32523,0.32514,0.32523,46868706.138049
2018-08-24,0.33094,0.31541,0.328305,0.3283,0.3283,0.32831,36951178.525138
2018-08-25,0.33241,0.32181,0.326475,0.32643,0.32643,0.32652,11659347.40775
2018-08-26,0.32887,0.3181,0.321795,0.32179,0.32179,0.3218,12779905.209169
2018-08-27,0.33127,0.32133,0.330675,0.33068,0.33067,0.33068,35633654.76442
2018-08-28,0.357,0.33221,0.351555,0.35156,0.35155,0.35156,67363837.569726
2018-08-29,0.355,0.3381,0.347045,0.34705,0.34699,0.3471,45309342.808156
2018-08-30,0.34682,0.323,0.333235,0.33328,0.33323,0.33324,38586925.718569
2018-08-31,0.34108,0.3273,0.335005,0.335,0.335,0.33501,25258192.851395
2018-09-01,0.354,0.33471,0.348315,0.34834,0.34829,0.34834,29104687.873941
2018-09-02,0.34982,0.336,0.341525,0.3416,0.34146,0.34159,25432916.132071
2018-09-03,0.34427,0.33251,0.337175,0.33717,0.33717,0.33718,19052562.783694
2018-09-04,0.34108,0.32771,0.331825,0.33183,0.33182,0.33183,44580649.339057
2018-09-05,0.33352,0.2822,0.288325,0.28816,0.28818,0.28847,89072884.789738
2018-09-06,0.30507,0.26698,0.30062,0.30055,0.30055,0.30069,73367134.816088
2018-09-07,0.30447,0.28071,0.289545,0.28961,0.2895,0.28959,37375666.175977
2018-09-08,0.29396,0.26857,0.275175,0.27525,0.2751,0.27525,28688872.235039
2018-09-09,0.291,0.27075,0.274815,0.27488,0.27475,0.27488,35615855.060686
2018-09-10,0.28245,0.26,0.264225,0.26423,0.26422,0.26423,77819432.345201
2018-09-11,0.275,0.25211,0.26486,0.26484,0.26484,0.26488,52986159.853234
2018-09-12,0.27386,0.25325,0.26886,0.26898,0.26874,0.26898,44246319.713496
2018-09-13,0.2858,0.26724,0.2809,0.28095,0.28085,0.28095,41997045.477115
2018-09-14,0.28523,0.271,0.279775,0.27972,0.27971,0.27984,34957402.644793
2018-09-15,0.28505,0.27552,0.281335,0.28117,0.2812,0.28147,13800793.286349
2018-09-16,0.28235,0.27348,0.280995,0.28099,0.28099,0.281,15164068.781611
2018-09-17,0.28355,0.26648,0.270905,0.2708,0.27081,0.271,35925452.966284
2018-09-18,0.33733,0.26886,0.322575,0.3226,0.32236,0.32279,147808793.54745
2018-09-19,0.33563,0.31059,0.323065,0.32308,0.32306,0.32307,105168570.86855
2018-09-20,0.50297,0.3215,0.47067,0.47041,0.47034,0.471,273047565.01101
2018-09-21,0.79132,0.42604,0.583565,0.58358,0.58353,0.5836,760480626.34729
2018-09-22,0.627,0.49211,0.563465,0.56364,0.56329,0.56364,299193702.15514
2018-09-23,0.6,0.55567,0.57597,0.576,0.57575,0.57619,110012528.8388
2018-09-24,0.58418,0.49591,0.502685,0.50277,0.50262,0.50275,133027285.98169
2018-09-25,0.51145,0.4355,0.502325,0.50239,0.50226,0.50239,257029492.06886
2018-09-26,0.57454,0.48367,0.51831,0.51841,0.51821,0.51841,356937679.40325
2018-09-27,0.55571,0.50671,0.540695,0.54023,0.54029,0.5411,110510182.71972
2018-09-28,0.55243,0.51227,0.538005,0.53784,0.53784,0.53817,100082338.1901
2018-09-30,0.62435,0.55879,0.585155,0.58516,0.58515,0.58516,147183273.04167
2018-10-01,0.60588,0.53117,0.579705,0.57971,0.5797,0.57971,180036294.67278
2018-10-02,0.58132,0.53501,0.53904,0.53925,0.53883,0.53925,90664890.480353
2018-10-03,0.53954,0.50673,0.524625,0.5245,0.5245,0.52475,105895656.93151
2018-10-04,0.5496,0.52213,0.532015,0.532,0.53191,0.53212,56220570.807238
2018-10-05,0.533,0.51042,0.52056,0.5206,0.52052,0.5206,61727083.401212
2018-10-06,0.52547,0.46998,0.482995,0.48307,0.48299,0.483,82339251.154298
2018-10-07,0.49091,0.46772,0.475285,0.47528,0.47528,0.47529,41573544.115923
2018-10-08,0.50203,0.47313,0.4925,0.49232,0.49231,0.49269,63776692.902712
2018-10-09,0.49534,0.46921,0.484435,0.48415,0.48443,0.48444,35587081.286776
2018-10-10,0.48485,0.46208,0.464505,0.4645,0.4645,0.46451,35199106.06245
2018-10-11,0.46722,0.38926,0.395205,0.39498,0.39499,0.39542,133279954.74317
2018-10-12,0.44889,0.37763,0.422695,0.42269,0.42269,0.4227,138961472.8385
2018-10-13,0.43163,0.41695,0.423155,0.4231,0.42291,0.4234,32037356.581975
2018-10-14,0.43,0.42011,0.422755,0.423,0.42271,0.4228,26829581.278678
2018-10-15,0.525,0.39822,0.45954,0.45987,0.45922,0.45986,189905333.06572
2018-10-16,0.48815,0.45474,0.478835,0.47893,0.47873,0.47894,54727255.71999
2018-10-17,0.4975,0.47139,0.484225,0.4841,0.48422,0.48423,54588992.558746
2018-10-18,0.49438,0.45602,0.465925,0.466,0.46585,0.466,43095005.755395
2018-10-20,0.47261,0.45617,0.469885,0.47,0.46977,0.47,20431025.842224
2018-10-21,0.47809,0.46589,0.465965,0.46589,0.46589,0.46604,18227301.931178
2018-10-22,0.46815,0.45538,0.460145,0.4604,0.46001,0.46028,20164724.022133
2018-10-24,0.4781,0.46589,0.467145,0.46724,0.46706,0.46723,32163708.020207
2018-10-25,0.47288,0.45745,0.466885,0.46726,0.46667,0.4671,35330995.074008
2018-10-26,0.47075,0.45831,0.466385,0.46641,0.46638,0.46639,26420568.437707
2018-10-27,0.4672,0.45655,0.460705,0.46095,0.46057,0.46084,20430617.046761
2018-10-29,0.468,0.43513,0.445075,0.44516,0.445,0.44515,45817381.928146
2018-10-30,0.45346,0.44388,0.445845,0.44555,0.44544,0.44625,20427484.59614
2018-10-31,0.46127,0.43774,0.454645,0.45465,0.45463,0.45466,30213979.288136
2018-11-01,0.46112,0.4501,0.459415,0.45937,0.45937,0.45946,18341293.10356
2018-11-02,0.46792,0.4585,0.462745,0.46275,0.46274,0.46275,29453166.735773
2018-11-03,0.46455,0.45525,0.45761,0.45732,0.45756,0.45766,13338046.469435
2018-11-04,0.47854,0.44929,0.469085,0.4691,0.46908,0.46909,36615590.555636
2018-11-05,0.49855,0.46412,0.498495,0.4985,0.49849,0.4985,59994752.004965
2018-11-06,0.57,0.50116,0.55164,0.55146,0.55138,0.5519,146437788.23385
2018-11-07,0.55544,0.52837,0.54016,0.53991,0.54011,0.54021,47457371.336926
2018-11-08,0.5463,0.4935,0.49547,0.49544,0.49544,0.4955,69103925.469364
2018-11-09,0.52163,0.49579,0.503815,0.50383,0.5038,0.50383,42001877.780868
2018-11-10,0.51776,0.50316,0.509325,0.50952,0.50914,0.50951,14619293.2594
2018-11-11,0.5121,0.49775,0.510395,0.51043,0.51036,0.51043,15301700.372865
2018-11-12,0.5352,0.50519,0.52513,0.5251,0.52495,0.52531,42064744.088436
2018-11-14,0.52,0.4153,0.481705,0.48179,0.48162,0.48179,144181714.75623
2018-11-15,0.49456,0.4326,0.49176,0.49165,0.49152,0.492,114771607.54876
2018-11-16,0.495,0.465,0.476825,0.47683,0.47682,0.47683,48730848.221899
2018-11-17,0.5048,0.46994,0.496995,0.497,0.49699,0.497,40591269.201897
2018-11-18,0.53127,0.49511,0.515535,0.51553,0.51553,0.51554,65724419.85636
2018-11-19,0.5159,0.46618,0.487455,0.4878,0.48705,0.48786,141170348.22059
2018-11-20,0.50888,0.41184,0.43865,0.43879,0.4384,0.4389,191410621.80796
2018-11-21,0.469,0.41803,0.45577,0.4557,0.45571,0.45583,66123348.487156
2018-11-22,0.4571,0.42856,0.431785,0.43166,0.43166,0.43191,26634897.488703
2018-11-23,0.43417,0.39866,0.414265,0.41449,0.41415,0.41438,64584530.07932
2018-11-24,0.42873,0.3687,0.38233,0.38242,0.38182,0.38284,88598567.318737
2018-11-25,0.39629,0.329,0.38375,0.38411,0.38344,0.38406,187488981.13606
2018-11-27,0.37922,0.3466,0.365635,0.36552,0.36552,0.36575,69638404.908587
2018-11-28,0.40794,0.36606,0.39616,0.39578,0.39578,0.39654,73339119.158698
2018-11-29,0.39845,0.3726,0.381085,0.38109,0.38108,0.38109,64145232.794846
2018-11-30,0.38575,0.35517,0.364205,0.36414,0.36401,0.3644,49746298.842739
2018-12-01,0.38305,0.3579,0.37777,0.37793,0.37762,0.37792,32891959.974272
2018-12-02,0.38585,0.3666,0.37051,0.36996,0.37025,0.37077,31039858.912514
2018-12-03,0.37252,0.34631,0.35084,0.35054,0.35054,0.35114,39653860.086196
2018-12-04,0.36851,0.34,0.352805,0.3528,0.3528,0.35281,40039721.784497
2018-12-05,0.3558,0.33927,0.34125,0.3415,0.341,0.3415,45088139.012984
2018-12-06,0.34811,0.3065,0.310395,0.31094,0.30999,0.3108,61631187.785425
2018-12-07,0.3196,0.29225,0.304935,0.30477,0.30487,0.305,67962556.823187
2018-12-08,0.34078,0.29408,0.312985,0.31298,0.31298,0.31299,53806381.799216
2018-12-09,0.3295,0.30476,0.317565,0.31747,0.31728,0.31785,29261947.899968
2018-12-10,0.32178,0.3002,0.307705,0.30793,0.30751,0.3079,24902703.918091
2018-12-11,0.31901,0.299,0.303575,0.30358,0.30357,0.30358,22663266.2386
2018-12-12,0.31858,0.30195,0.31179,0.31179,0.31178,0.3118,19848742.993286
2018-12-13,0.31386,0.30032,0.303565,0.30357,0.30356,0.30357,20635095.823011
2018-12-14,0.30549,0.28804,0.292985,0.29298,0.29298,0.29299,27871854.78274
2018-12-15,0.29717,0.28534,0.291,0.29076,0.2908,0.2912,15504534.500581
2018-12-16,0.30484,0.29031,0.292645,0.2926,0.2925,0.29279,20898930.846049
2018-12-17,0.34895,0.29073,0.336765,0.33662,0.33672,0.33681,52807180.544868
2018-12-18,0.35996,0.33151,0.358695,0.35889,0.35856,0.35883,51183579.507541
2018-12-19,0.4062,0.35343,0.36033,0.36,0.36004,0.36062,91827116.944622
2018-12-20,0.40181,0.353,0.38722,0.38741,0.38704,0.3874,72713209.365663
2018-12-21,0.39865,0.36,0.366945,0.36689,0.36692,0.36697,51957504.908016
2018-12-22,0.37694,0.35534,0.373075,0.37304,0.37301,0.37314,27616636.36647
2018-12-23,0.39652,0.37056,0.37905,0.37903,0.37901,0.37909,40569103.366491
2018-12-24,0.46669,0.3797,0.41506,0.41518,0.41493,0.41519,123011185.04553
2018-12-25,0.41709,0.37347,0.39063,0.39077,0.39062,0.39064,54312709.94627
2018-12-26,0.40503,0.36613,0.38804,0.38833,0.38801,0.38807,42534983.308536
2018-12-27,0.38989,0.33872,0.345925,0.346,0.3459,0.34595,30303090.860249
2018-12-28,0.3959,0.34288,0.386365,0.38636,0.38636,0.38637,46098918.824986
2018-12-29,0.39958,0.37041,0.372435,0.37266,0.37243,0.37244,37833998.39687
2018-12-30,0.38268,0.36847,0.381245,0.38124,0.38124,0.38125,23418251.060127
2018-12-31,0.38961,0.35616,0.359945,0.35971,0.3599,0.35999,42807307.010935
2019-01-01,0.3773,0.35778,0.375355,0.37525,0.37525,0.37546,23654330.992799
2019-01-02,0.39307,0.36967,0.388315,0.38862,0.38823,0.3884,26602430.162091
2019-01-04,0.37434,0.3584,0.36841,0.36859,0.36826,0.36856,20870788.755322
2019-01-05,0.37823,0.35014,0.361415,0.3614,0.3614,0.36143,28677150.416533
2019-01-06,0.38498,0.35442,0.37701,0.37708,0.37674,0.37728,34504904.771423
2019-01-07,0.38608,0.36812,0.372195,0.3722,0.37219,0.3722,17250639.300823
2019-01-09,0.3799,0.36361,0.376925,0.37679,0.37692,0.37693,26139400.261617
2019-01-11,0.34495,0.33018,0.33495,0.3349,0.3349,0.335,16066973.532907
2019-01-12,0.341,0.3322,0.335675,0.33568,0.33567,0.33568,9808628.5371462
2019-01-13,0.341,0.31819,0.320855,0.321,0.32082,0.32089,20706870.995843
2019-01-14,0.34788,0.32121,0.339985,0.33999,0.33998,0.33999,27425261.659195
2019-01-15,0.34312,0.32623,0.331265,0.33146,0.33119,0.33134,17893120.752748
2019-01-16,0.34188,0.3289,0.333585,0.3335,0.3335,0.33367,13950959.170887
2019-01-17,0.33788,0.3265,0.334495,0.33444,0.33443,0.33456,16419646.293311
2019-01-18,0.33513,0.32366,0.3275,0.32757,0.32743,0.32757,12100748.444501
2019-01-19,0.34994,0.32758,0.335345,0.3353,0.3353,0.33539,26634615.494523
2019-01-20,0.33797,0.31545,0.32136,0.3214,0.32131,0.32141,22738334.969931
2019-01-21,0.3271,0.31726,0.321935,0.32194,0.32193,0.32194,10887449.41124
2019-01-22,0.32708,0.31,0.323495,0.3235,0.32349,0.3235,18974297.179245
2019-01-23,0.32586,0.318,0.32011,0.32015,0.32007,0.32015,8873624.7335164
2019-01-24,0.32612,0.318,0.322655,0.32286,0.32261,0.3227,10395812.02173
2019-01-25,0.32467,0.31445,0.31955,0.31953,0.31952,0.31958,8885636.5149668
2019-01-26,0.32529,0.3185,0.318745,0.31874,0.31874,0.31875,8506166.8017625
2019-01-27,0.31919,0.30688,0.31058,0.31057,0.31057,0.31059,13230474.940226
2019-01-28,0.31159,0.28625,0.29805,0.2981,0.298,0.2981,31066222.546688
2019-01-29,0.2997,0.28524,0.29293,0.29241,0.29292,0.29294,17667904.363415
2019-01-30,0.33298,0.28955,0.32758,0.32757,0.32756,0.3276,49155222.097927
2019-01-31,0.3428,0.30809,0.31476,0.31473,0.31473,0.31479,49003110.849687
2019-02-01,0.31741,0.3008,0.31468,0.31469,0.31466,0.3147,25823391.436548
2019-02-02,0.31884,0.30743,0.31802,0.31813,0.3179,0.31814,17690775.200699
2019-02-03,0.31768,0.30115,0.305485,0.30567,0.30542,0.30555,18776527.187902
2019-02-04,0.30939,0.29816,0.301415,0.30134,0.30134,0.30149,12593887.249758
2019-02-05,0.30604,0.29918,0.30315,0.30309,0.30309,0.30321,8760884.4610379
2019-02-06,0.30462,0.291,0.293825,0.29382,0.29382,0.29383,16000243.564492
2019-02-07,0.29896,0.29381,0.295115,0.29501,0.29501,0.29522,8709754.5627727
2019-02-08,0.3259,0.29266,0.31692,0.317,0.31684,0.317,35337120.121732
2019-02-09,0.32144,0.31201,0.31762,0.3176,0.31759,0.31765,12869333.528845
2019-02-10,0.31731,0.30366,0.31505,0.31533,0.315,0.3151,14845340.405112
2019-02-11,0.31559,0.30601,0.30667,0.30675,0.30658,0.30676,11441402.680199
2019-02-12,0.31428,0.301,0.310345,0.31039,0.3103,0.31039,16931674.22193
2019-02-13,0.3189,0.30535,0.308895,0.30889,0.30889,0.3089,20506268.712969
2019-02-14,0.31157,0.30537,0.30646,0.30648,0.30642,0.3065,9247752.8628484
2019-02-15,0.31292,0.30338,0.30689,0.3069,0.30688,0.3069,12524225.277633
2019-02-16,0.3095,0.30459,0.305275,0.3053,0.30525,0.3053,8690721.5587463
2019-02-17,0.315,0.30149,0.30791,0.30802,0.30778,0.30804,20441246.018545
2019-02-18,0.33753,0.30658,0.328395,0.3284,0.32839,0.3284,52489553.797773
2019-02-19,0.35499,0.32564,0.329155,0.32901,0.32901,0.3293,54601599.649272
2019-02-20,0.34216,0.32363,0.337555,0.33737,0.33741,0.3377,24960484.823134
2019-02-21,0.34118,0.32277,0.32519,0.3252,0.32518,0.3252,23929634.365483
2019-02-22,0.33111,0.32018,0.329485,0.32948,0.32948,0.32949,22706096.892293
2019-02-23,0.34291,0.32402,0.340635,0.34063,0.34063,0.34064,25915783.895585
2019-02-25,0.34744,0.30374,0.335495,0.33548,0.33549,0.3355,52726432.283205
2019-02-26,0.34277,0.32024,0.32396,0.32396,0.32395,0.32397,31210247.284132
2019-02-27,0.32723,0.30557,0.31752,0.31752,0.31751,0.31753,28843778.94819
2019-02-28,0.32532,0.31412,0.32053,0.32051,0.3205,0.32056,24247133.763134
2019-03-01,0.33192,0.3187,0.32316,0.32334,0.32304,0.32328,20044351.212111
2019-03-02,0.3252,0.3168,0.32144,0.32124,0.32129,0.32159,13025697.368515
2019-03-03,0.32299,0.31398,0.317325,0.31733,0.31732,0.31733,11101559.927813
2019-03-04,0.31914,0.30457,0.309475,0.30954,0.30947,0.30948,16995862.292183
2019-03-05,0.32556,0.30716,0.32252,0.32251,0.32251,0.32253,18467054.853061
2019-03-06,0.32948,0.31683,0.32368,0.32372,0.32361,0.32375,19321077.088667
2019-03-07,0.3268,0.31917,0.3204,0.3201,0.3203,0.3205,11376232.549855
2019-03-08,0.3232,0.31015,0.31382,0.31381,0.31377,0.31387,15567967.421503
2019-03-09,0.3249,0.31292,0.319945,0.3201,0.31979,0.3201,13210738.597687
2019-03-10,0.32451,0.3145,0.320055,0.32009,0.32001,0.3201,11104111.23933
